,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
694001,"frozenset({"" 'Britney Spears'"", "" 'Mirah'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'"", "" 'Katy Perry'"", "" 'Miley Cyrus'"", "" 'Ke$ha'""})","frozenset({"" 'Girlicious'""})",0.05082932049224184,0.08400214018191546,0.05082932049224184,1.0,11.904458598726116,0.04655954878690104,inf
694028,"frozenset({"" 'Britney Spears'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'"", "" 'Katy Perry'"", "" 'Miley Cyrus'"", "" 'Ke$ha'""})","frozenset({"" 'Girlicious'"", "" 'Mirah'""})",0.05082932049224184,0.08400214018191546,0.05082932049224184,1.0,11.904458598726116,0.04655954878690104,inf
1392,"frozenset({"" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.07651150347779562,0.08453718566078117,0.07651150347779562,1.0,11.829113924050633,0.0700434363031077,inf
1448,"frozenset({"" 'Girlicious'""})","frozenset({"" 'Mirah'""})",0.08400214018191546,0.08453718566078117,0.08400214018191546,1.0,11.829113924050633,0.0769008356614539,inf
5918,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06474050294275013,0.08453718566078117,0.06474050294275013,1.0,11.829113924050633,0.059267523025706516,inf
5960,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'""})","frozenset({"" 'Mirah'""})",0.07062600321027288,0.08453718566078117,0.07062600321027288,1.0,11.829113924050633,0.06465547966440711,inf
8539,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06795077581594436,0.08453718566078117,0.06795077581594436,1.0,11.829113924050633,0.06220640846499775,inf
8581,"frozenset({"" 'Girlicious'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.0738362760834671,0.08453718566078117,0.0738362760834671,1.0,11.829113924050633,0.06759436510369835,inf
10188,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.06902086677367576,0.08453718566078117,0.06902086677367576,1.0,11.829113924050633,0.06318603694476149,inf
10230,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.0749063670411985,0.08453718566078117,0.0749063670411985,1.0,11.829113924050633,0.06857399358346208,inf
11712,"frozenset({"" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.0593900481540931,0.08453718566078117,0.0593900481540931,1.0,11.829113924050633,0.0543693806268878,inf
11754,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'""})","frozenset({"" 'Mirah'""})",0.06367041198501873,0.08453718566078117,0.06367041198501873,1.0,11.829113924050633,0.05828789454594278,inf
12432,"frozenset({"" 'Girlicious'"", "" 'Beyonce'""})","frozenset({"" 'Mirah'""})",0.051899411449973246,0.08453718566078117,0.051899411449973246,1.0,11.829113924050633,0.04751198126854159,inf
13278,"frozenset({"" 'Katy Perry'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06955591225254147,0.08453718566078117,0.06955591225254147,1.0,11.829113924050633,0.06367585118464338,inf
13320,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.07704654895666131,0.08453718566078117,0.07704654895666131,1.0,11.829113924050633,0.07053325054298958,inf
14137,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
14167,"frozenset({"" 'Girlicious'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.06206527554842162,0.08453718566078117,0.06206527554842162,1.0,11.829113924050633,0.056818451826297155,inf
14262,"frozenset({"" 'Taylor Swift'"", "" 'Girlicious'""})","frozenset({"" 'Mirah'""})",0.051364365971107544,0.08453718566078117,0.051364365971107544,1.0,11.829113924050633,0.04702216702865972,inf
14406,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.06634563937934725,0.08453718566078117,0.06634563937934725,1.0,11.829113924050633,0.06073696574535213,inf
14424,"frozenset({"" 'Girlicious'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.07276618512573568,0.08453718566078117,0.07276618512573568,1.0,11.829113924050633,0.06661473662393459,inf
14496,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06741573033707865,0.08453718566078117,0.06741573033707865,1.0,11.829113924050633,0.06171659422511588,inf
14526,"frozenset({"" 'Girlicious'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.07276618512573568,0.08453718566078117,0.07276618512573568,1.0,11.829113924050633,0.06661473662393459,inf
14610,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.07651150347779562,0.08453718566078117,0.07651150347779562,1.0,11.829113924050633,0.0700434363031077,inf
14634,"frozenset({"" 'Girlicious'"", "" 'Fischerspooner'""})","frozenset({"" 'Mirah'""})",0.05403959336543606,0.08453718566078117,0.05403959336543606,1.0,11.829113924050633,0.04947123822806907,inf
31587,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.0593900481540931,0.08453718566078117,0.0593900481540931,1.0,11.829113924050633,0.0543693806268878,inf
31685,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06420545746388442,0.08453718566078117,0.06420545746388442,1.0,11.829113924050633,0.05877770878582464,inf
34750,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06313536650615302,0.08453718566078117,0.06313536650615302,1.0,11.829113924050633,0.0577980803060609,inf
34834,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.06795077581594436,0.08453718566078117,0.06795077581594436,1.0,11.829113924050633,0.06220640846499775,inf
37327,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Christina Aguilera'""})","frozenset({"" 'Mirah'""})",0.05403959336543606,0.08453718566078117,0.05403959336543606,1.0,11.829113924050633,0.04947123822806907,inf
37397,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Christina Aguilera'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
40042,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.061530230069555915,0.08453718566078117,0.061530230069555915,1.0,11.829113924050633,0.056328637586415285,inf
40126,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.06741573033707865,0.08453718566078117,0.06741573033707865,1.0,11.829113924050633,0.06171659422511588,inf
41191,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05403959336543606,0.08453718566078117,0.05403959336543606,1.0,11.829113924050633,0.04947123822806907,inf
41540,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
41582,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.06260032102728733,0.08453718566078117,0.06260032102728733,1.0,11.829113924050633,0.05730826606617903,inf
41680,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
41736,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06206527554842162,0.08453718566078117,0.06206527554842162,1.0,11.829113924050633,0.056818451826297155,inf
41834,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06474050294275013,0.08453718566078117,0.06474050294275013,1.0,11.829113924050633,0.059267523025706516,inf
46875,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06313536650615302,0.08453718566078117,0.06313536650615302,1.0,11.829113924050633,0.0577980803060609,inf
46973,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06848582129481005,0.08453718566078117,0.06848582129481005,1.0,11.829113924050633,0.06269622270487962,inf
49955,"frozenset({"" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.056179775280898875,0.08453718566078117,0.056179775280898875,1.0,11.829113924050633,0.05143049518759656,inf
50039,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.060460139111824504,0.08453718566078117,0.060460139111824504,1.0,11.829113924050633,0.05534900910665154,inf
53105,"frozenset({"" 'Katy Perry'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06420545746388442,0.08453718566078117,0.06420545746388442,1.0,11.829113924050633,0.05877770878582464,inf
53189,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.07009095773140717,0.08453718566078117,0.07009095773140717,1.0,11.829113924050633,0.06416566542452523,inf
54617,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Rihanna'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.051899411449973246,0.08453718566078117,0.051899411449973246,1.0,11.829113924050633,0.04751198126854159,inf
54659,"frozenset({"" 'Girlicious'"", "" 'Rihanna'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.056179775280898875,0.08453718566078117,0.056179775280898875,1.0,11.829113924050633,0.05143049518759656,inf
55009,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.0599250936329588,0.08453718566078117,0.0599250936329588,1.0,11.829113924050633,0.05485919486676967,inf
55051,"frozenset({"" 'Girlicious'"", "" 'Miley Cyrus'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06474050294275013,0.08453718566078117,0.06474050294275013,1.0,11.829113924050633,0.059267523025706516,inf
55163,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Ke$ha'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.061530230069555915,0.08453718566078117,0.061530230069555915,1.0,11.829113924050633,0.056328637586415285,inf
55219,"frozenset({"" 'Girlicious'"", "" 'Ke$ha'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06634563937934725,0.08453718566078117,0.06634563937934725,1.0,11.829113924050633,0.06073696574535213,inf
55317,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06795077581594436,0.08453718566078117,0.06795077581594436,1.0,11.829113924050633,0.06220640846499775,inf
58270,"frozenset({"" 'Christina Aguilera'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.05831995719636169,0.08453718566078117,0.05831995719636169,1.0,11.829113924050633,0.05338975214712405,inf
58354,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.06260032102728733,0.08453718566078117,0.06260032102728733,1.0,11.829113924050633,0.05730826606617903,inf
59768,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'"", "" 'Beyonce'""})","frozenset({"" 'Mirah'""})",0.05082932049224184,0.08453718566078117,0.05082932049224184,1.0,11.829113924050633,0.04653235278877785,inf
61532,"frozenset({"" 'Katy Perry'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06581059390048154,0.08453718566078117,0.06581059390048154,1.0,11.829113924050633,0.060247151505470255,inf
61616,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.07169609416800428,0.08453718566078117,0.07169609416800428,1.0,11.829113924050633,0.06563510814417085,inf
63059,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.052969502407704656,0.08453718566078117,0.052969502407704656,1.0,11.829113924050633,0.04849160974830533,inf
63115,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
63478,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.060995184590690206,0.08453718566078117,0.060995184590690206,1.0,11.829113924050633,0.05583882334653341,inf
63520,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.06581059390048154,0.08453718566078117,0.06581059390048154,1.0,11.829113924050633,0.060247151505470255,inf
63632,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06206527554842162,0.08453718566078117,0.06206527554842162,1.0,11.829113924050633,0.056818451826297155,inf
63688,"frozenset({"" 'Girlicious'"", "" 'Britney Spears'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06688068485821295,0.08453718566078117,0.06688068485821295,1.0,11.829113924050633,0.06122677998523401,inf
63814,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'"", "" 'Britney Spears'""})","frozenset({"" 'Mirah'""})",0.06902086677367576,0.08453718566078117,0.06902086677367576,1.0,11.829113924050633,0.06318603694476149,inf
67356,"frozenset({"" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
67440,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.060995184590690206,0.08453718566078117,0.060995184590690206,1.0,11.829113924050633,0.05583882334653341,inf
68630,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Christina Aguilera'""})","frozenset({"" 'Mirah'""})",0.051899411449973246,0.08453718566078117,0.051899411449973246,1.0,11.829113924050633,0.04751198126854159,inf
68672,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.05564472980203317,0.08453718566078117,0.05564472980203317,1.0,11.829113924050633,0.050940680947714694,inf
68728,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Ke$ha'"", "" 'Christina Aguilera'""})","frozenset({"" 'Mirah'""})",0.052969502407704656,0.08453718566078117,0.052969502407704656,1.0,11.829113924050633,0.04849160974830533,inf
68770,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
68812,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.0593900481540931,0.08453718566078117,0.0593900481540931,1.0,11.829113924050633,0.0543693806268878,inf
69708,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Beyonce'""})","frozenset({"" 'Mirah'""})",0.05029427501337614,0.08453718566078117,0.05029427501337614,1.0,11.829113924050633,0.04604253854889597,inf
71809,"frozenset({"" 'Katy Perry'"", "" 'Selena Gomez & the Scene'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05350454788657036,0.08453718566078117,0.05350454788657036,1.0,11.829113924050633,0.0489814239881872,inf
71851,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05885500267522739,0.08453718566078117,0.05885500267522739,1.0,11.829113924050633,0.053879566387005924,inf
72228,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.061530230069555915,0.08453718566078117,0.061530230069555915,1.0,11.829113924050633,0.056328637586415285,inf
72270,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.06795077581594436,0.08453718566078117,0.06795077581594436,1.0,11.829113924050633,0.06220640846499775,inf
72382,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Ke$ha'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.06420545746388442,0.08453718566078117,0.06420545746388442,1.0,11.829113924050633,0.05877770878582464,inf
72438,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06955591225254147,0.08453718566078117,0.06955591225254147,1.0,11.829113924050633,0.06367585118464338,inf
72550,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06955591225254147,0.08453718566078117,0.06955591225254147,1.0,11.829113924050633,0.06367585118464338,inf
72578,"frozenset({"" 'Girlicious'"", "" 'Katy Perry'"", "" 'Fischerspooner'""})","frozenset({"" 'Mirah'""})",0.05029427501337614,0.08453718566078117,0.05029427501337614,1.0,11.829113924050633,0.04604253854889597,inf
73251,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.052434456928838954,0.08453718566078117,0.052434456928838954,1.0,11.829113924050633,0.04800179550842346,inf
73265,"frozenset({"" 'Girlicious'"", "" 'Miley Cyrus'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
73307,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Ke$ha'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.051899411449973246,0.08453718566078117,0.051899411449973246,1.0,11.829113924050633,0.04751198126854159,inf
73349,"frozenset({"" 'Girlicious'"", "" 'Ke$ha'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05564472980203317,0.08453718566078117,0.05564472980203317,1.0,11.829113924050633,0.050940680947714694,inf
73363,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
73404,"frozenset({"" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.05885500267522739,0.08453718566078117,0.05885500267522739,1.0,11.829113924050633,0.053879566387005924,inf
73432,"frozenset({"" 'Girlicious'"", "" 'Miley Cyrus'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06367041198501873,0.08453718566078117,0.06367041198501873,1.0,11.829113924050633,0.05828789454594278,inf
73446,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.06634563937934725,0.08453718566078117,0.06634563937934725,1.0,11.829113924050633,0.06073696574535213,inf
73488,"frozenset({"" 'Girlicious'"", "" 'Selena Gomez & the Scene'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.06741573033707865,0.08453718566078117,0.06741573033707865,1.0,11.829113924050633,0.06171659422511588,inf
119225,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.05831995719636169,0.08453718566078117,0.05831995719636169,1.0,11.829113924050633,0.05338975214712405,inf
119404,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06260032102728733,0.08453718566078117,0.06260032102728733,1.0,11.829113924050633,0.05730826606617903,inf
123785,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.05082932049224184,0.08453718566078117,0.05082932049224184,1.0,11.829113924050633,0.04653235278877785,inf
123934,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Lady Gaga'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.05403959336543606,0.08453718566078117,0.05403959336543606,1.0,11.829113924050633,0.04947123822806907,inf
128856,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
129005,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.06206527554842162,0.08453718566078117,0.06206527554842162,1.0,11.829113924050633,0.056818451826297155,inf
131316,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Miley Cyrus'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.052969502407704656,0.08453718566078117,0.052969502407704656,1.0,11.829113924050633,0.04849160974830533,inf
131375,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Miley Cyrus'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.057249866238630286,0.08453718566078117,0.057249866238630286,1.0,11.829113924050633,0.05241012366736031,inf
131496,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Ke$ha'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.05350454788657036,0.08453718566078117,0.05350454788657036,1.0,11.829113924050633,0.0489814239881872,inf
131585,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Ke$ha'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.05778491171749599,0.08453718566078117,0.05778491171749599,1.0,11.829113924050633,0.05289993790724218,inf
131735,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Rihanna'""})","frozenset({"" 'Mirah'""})",0.0593900481540931,0.08453718566078117,0.0593900481540931,1.0,11.829113924050633,0.0543693806268878,inf
136384,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.05350454788657036,0.08453718566078117,0.05350454788657036,1.0,11.829113924050633,0.0489814239881872,inf
136533,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Britney Spears'"", "" 'Lady Gaga'""})","frozenset({"" 'Mirah'""})",0.05671482075976458,0.08453718566078117,0.05671482075976458,1.0,11.829113924050633,0.05192030942747843,inf
141755,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.060460139111824504,0.08453718566078117,0.060460139111824504,1.0,11.829113924050633,0.05534900910665154,inf
141934,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.06527554842161584,0.08453718566078117,0.06527554842161584,1.0,11.829113924050633,0.05975733726558839,inf
143943,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Avril Lavigne'""})","frozenset({"" 'Mirah'""})",0.051364365971107544,0.08453718566078117,0.051364365971107544,1.0,11.829113924050633,0.04702216702865972,inf
144485,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.05564472980203317,0.08453718566078117,0.05564472980203317,1.0,11.829113924050633,0.050940680947714694,inf
144544,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Miley Cyrus'""})","frozenset({"" 'Mirah'""})",0.0599250936329588,0.08453718566078117,0.0599250936329588,1.0,11.829113924050633,0.05485919486676967,inf
144695,"frozenset({"" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'"", "" 'Britney Spears'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.056179775280898875,0.08453718566078117,0.056179775280898875,1.0,11.829113924050633,0.05143049518759656,inf
144784,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.060460139111824504,0.08453718566078117,0.060460139111824504,1.0,11.829113924050633,0.05534900910665154,inf
144934,"frozenset({"" 'Girlicious'"", "" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.06313536650615302,0.08453718566078117,0.06313536650615302,1.0,11.829113924050633,0.0577980803060609,inf
149525,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Selena Gomez & the Scene'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.051364365971107544,0.08453718566078117,0.051364365971107544,1.0,11.829113924050633,0.04702216702865972,inf
149644,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Lady Gaga'"", "" 'Katy Perry'""})","frozenset({"" 'Mirah'""})",0.05457463884430177,0.08453718566078117,0.05457463884430177,1.0,11.829113924050633,0.04996105246795095,inf
150994,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Miley Cyrus'"", "" 'Lady Gaga'""})","frozenset({"" 'Mirah'""})",0.05029427501337614,0.08453718566078117,0.05029427501337614,1.0,11.829113924050633,0.04604253854889597,inf
151114,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Lady Gaga'"", "" 'Ke$ha'""})","frozenset({"" 'Mirah'""})",0.05082932049224184,0.08453718566078117,0.05082932049224184,1.0,11.829113924050633,0.04653235278877785,inf
151174,"frozenset({"" 'Girlicious'"", "" 'Christina Aguilera'"", "" 'Lady Gaga'"", "" 'Selena Gomez & the Scene'""})","frozenset({"" 'Mirah'""})",0.05403959336543606,0.08453718566078117,0.05403959336543606,1.0,11.829113924050633,0.04947123822806907,inf
